p<0.05
p<0.001
p=0.012
p<0.001
p=0.122
p=0.317
p<0.001
p=0.579
p=0.0451
p=0.0174
p=0.0034
p=0.0105
p<0.0001
p=0.0003
p=0.0410
p=0.0253
p=0.0157
p=0.0930
p=0.0175
p=0.0017
p=0.0157
p=0.001
p=0.007
p=0.03
p<0.05
p<0.0001
p=0.122
p=0.002
p=0.002
p=0.713
p=0.066
p=0.01
p=0.002
p=0.021
p=0.048
p=0.0029
p<0.001
p<0.001
p<0.001
p=0.002
p<0.05
p<0.05
p<0.05
p<0.05
p=0.05
